omega,k,ReG,ImG,S_chichi,Theta_recovered
4.724110275689223,0.0,0.03141101526618828,0.09550964574867936,0.012130493173309128,0.30000000000000004
4.744085213032582,0.0,0.03111139065928871,0.0952304336706817,0.012044104951033177,0.3
4.76406015037594,0.0,0.03081473060265372,0.09495222832758318,0.011958567943785138,0.3000000000000001
4.784035087719299,0.0,0.03052099932071733,0.09467503273467871,0.011873871867417257,0.30000000000000004
4.804010025062657,0.0,0.030230161520117566,0.09439884964768538,0.01179000657640645,0.3000000000000001
4.823984962406015,0.0,0.02994218238324548,0.09412368157090745,0.011706962061999743,0.3
4.843959899749374,0.0,0.02965702756185555,0.09384953076517324,0.011624728450377429,0.3
4.8639348370927316,0.0,0.029374663170738065,0.09357639925554964,0.011543296000834013,0.2999999999999999
4.88390977443609,0.0,0.029095055781454448,0.09330428883884048,0.011462655103977263,0.3
4.903884711779448,0.0,0.028818172416136156,0.09303320109087455,0.011382796279945507,0.3000000000000001
4.923859649122807,0.0,0.028543980541347744,0.09276313737358904,0.01130371017664343,0.3
4.943834586466165,0.0,0.028272448062014833,0.092494098841914,0.0112253875679965,0.3000000000000001
4.963809523809524,0.0,0.028003543315416976,0.09222608645046286,0.011147819352224024,0.3000000000000001
4.983784461152882,0.0,0.027737235065246457,0.09195910096003515,0.011070996550131208,0.29999999999999993
5.003759398496241,0.0,0.027473492495732638,0.09169314294393535,0.010994910303420048,0.30000000000000004
5.023734335839599,0.0,0.027212285205832704,0.09142821279411402,0.010919551873019252,0.30000000000000004
5.043709273182958,0.0,0.026953583203488486,0.09116431072713525,0.01084491263743325,0.2999999999999999
5.063684210526316,0.0,0.026697356899949936,0.09090143678997578,0.01077098409111032,0.3
5.083659147869675,0.0,0.026443577104164857,0.0906395908656597,0.010697757842829713,0.3
5.103634085213033,0.0,0.02619221501723536,0.09037877267873408,0.010625225614108053,0.29999999999999993
5.1236090225563915,0.0,0.025943242226940624,0.0901189818005891,0.010553379237624746,0.29999999999999993
5.1435839598997495,0.0,0.025696630702326185,0.08986021765462748,0.010482210655666506,0.29999999999999993
5.1635588972431075,0.0,0.025452352788359334,0.08960247952128698,0.010411711918590909,0.3
5.183533834586466,0.0,0.02521038120065077,0.08934576654292033,0.010341875183308976,0.3
5.203508771929824,0.0,0.02497068902024207,0.08909007772853618,0.010272692711786704,0.2999999999999999
5.223483709273183,0.0,0.024733249688458747,0.08883541195840512,0.010204156869565432,0.30000000000000004
5.243458646616541,0.0,0.024498037001828853,0.08858176798853443,0.010136260124301024,0.3
5.2634335839599,0.0,0.024265025107066476,0.08832914445501501,0.010068995044321767,0.29999999999999993
5.283408521303258,0.0,0.024034188496120084,0.08807753987824425,0.010002354297204882,0.2999999999999999
5.303383458646617,0.0,0.023805502001285228,0.08782695266702809,0.009936330648371506,0.30000000000000004
5.323358395989975,0.0,0.023578940790381208,0.08757738112256565,0.009870916959700106,0.30000000000000004
5.343333333333334,0.0,0.023354480361991302,0.08732882344231958,0.009806106188158156,0.3
5.363308270676692,0.0,0.023132096540766214,0.08708127772377551,0.009741891384451981,0.30000000000000004
5.383283208020051,0.0,0.022911765472790117,0.0868347419680933,0.00967826569169458,0.30000000000000004
5.4032581453634085,0.0,0.022693463621008984,0.08658921408365346,0.00961522234409139,0.2999999999999999
5.423233082706767,0.0,0.0224771677607206,0.08634469188950124,0.009552754665643775,0.3
5.443208020050125,0.0,0.022262854975125847,0.08610117311869164,0.009490856068870075,0.3000000000000001
5.463182957393484,0.0,0.0220505026509406,0.08585865542153762,0.009429520053544166,0.30000000000000004
5.483157894736842,0.0,0.02184008847406795,0.0856171363687646,0.009368740205451299,0.29999999999999993
5.5031328320802,0.0,0.021631590425329857,0.0853766134545735,0.00930851019516106,0.3
5.523107769423559,0.0,0.02142498677625802,0.08513708409961507,0.009248823776817313,0.30000000000000004
5.543082706766917,0.0,0.021220256084943198,0.08489854565387792,0.009189674786944994,0.3
5.563057644110276,0.0,0.02101737719194242,0.08466099539949244,0.009131057143273514,0.3
5.583032581453634,0.0,0.02081632921624362,0.08442443055345333,0.009072964843576682,0.29999999999999993
5.603007518796993,0.0,0.020617091551286923,0.08418884827026252,0.009015391964528914,0.29999999999999993
5.622982456140351,0.0,0.020419643861042173,0.08395424564449502,0.008958332660577608,0.2999999999999999
5.64295739348371,0.0,0.02022396607614197,0.08372061971328977,0.00890178116283147,0.29999999999999993
5.662932330827068,0.0,0.020030038390069695,0.0834879674587675,0.008845731777964667,0.30000000000000004
5.6829072681704265,0.0,0.019837841255401775,0.0832562858103775,0.00879017888713654,0.2999999999999999
