omega,k,ReG,ImG
5.97,2.0,0.01774197806048833,0.07980790051486181
5.98,2.0,0.01765660758457766,0.0797004460743833
5.99,2.0,0.017571603642861748,0.07959321310281918
6.0,2.0,0.017486964263003942,0.07948620119547246
6.01,2.0,0.017402687485176115,0.07937940994590797
6.0200000000000005,2.0,0.017318771361970884,0.07927283894599779
6.03,2.0,0.017235213958314465,0.07916648778596617
6.04,2.0,0.01715201335138013,0.07906035605443357
6.05,2.0,0.017069167630502327,0.07895444333846025
6.0600000000000005,2.0,0.01698667489709139,0.07884874922358912
6.07,2.0,0.01690453326454892,0.07874327329388793
6.08,2.0,0.01682274085818369,0.07863801513199087
6.09,2.0,0.01674129581512825,0.0785329743191395
6.1000000000000005,2.0,0.01666019628425608,0.07842815043522311
6.11,2.0,0.0165794404260994,0.07832354305881847
6.12,2.0,0.0164990264127675,0.07821915176722899
6.13,2.0,0.016418952427865736,0.07811497613652321
6.140000000000001,2.0,0.016339216666415066,0.07801101574157278
6.15,2.0,0.01625981733477223,0.07790727015608992
6.16,2.0,0.01618075265055044,0.07780373895266422
6.17,2.0,0.01610202084254069,0.07770042170279885
6.18,2.0,0.01602362015063367,0.07759731797694637
6.19,2.0,0.01594554882574215,0.07749442734454384
6.2,2.0,0.015867805129724067,0.07739174937404754
6.21,2.0,0.015790387335306064,0.07728928363296701
6.22,2.0,0.015713293726007615,0.0771870296878987
6.23,2.0,0.015636522596065745,0.07708498710455901
6.24,2.0,0.015560072250360286,0.07698315544781692
6.25,2.0,0.015483941004339617,0.076881534281726
6.26,2.0,0.015408127183947039,0.07678012316955606
6.2700000000000005,2.0,0.015332629125547635,0.07667892167382419
6.28,2.0,0.015257445175855694,0.07657792935632543
6.29,2.0,0.015182573691862645,0.0764771457781629
6.3,2.0,0.015108013040765507,0.07637657049977747
6.3100000000000005,2.0,0.01503376159989592,0.07627620308097696
6.32,2.0,0.014959817756649662,0.076176043080965
6.33,2.0,0.01488617990841665,0.07607609005836921
6.34,2.0,0.014812846462511528,0.07597634357126926
6.3500000000000005,2.0,0.014739815836104689,0.0758768031772241
6.36,2.0,0.014667086456153897,0.0757774684332992
6.37,2.0,0.014594656759336286,0.07567833889609296
6.38,2.0,0.014522525191981,0.07557941412176304
6.390000000000001,2.0,0.01445069021000219,0.07548069366605198
6.4,2.0,0.014379150278832643,0.07538217708431268
6.41,2.0,0.01430790387335776,0.07528386393153329
6.42,2.0,0.014236949477850147,0.07518575376236183
6.43,2.0,0.014166285585904584,0.07508784613113033
6.44,2.0,0.014095910700373542,0.0749901405918786
6.45,2.0,0.01402582333330316,0.07489263669837774
6.46,2.0,0.01395602200586966,0.07479533400415309
6.47,2.0,0.013886505248316259,0.0746982320625069
6.48,2.0,0.013817271599890555,0.07460133042654075
6.49,2.0,0.013748319608782372,0.07450462864917742
6.5,2.0,0.013679647832062006,0.07440812628318245
6.51,2.0,0.013611254835619018,0.07431182288118549
6.5200000000000005,2.0,0.013543139194101422,0.07421571799570117
6.53,2.0,0.013475299490855323,0.07411981117914967
6.54,2.0,0.013407734317865011,0.07402410198387696
6.55,2.0,0.013340442275693488,0.07392858996217466
6.5600000000000005,2.0,0.013273421973423469,0.07383327466629976
6.57,2.0,0.013206672028598758,0.07373815564849372
6.58,2.0,0.013140191067166112,0.07364323246100155
6.59,2.0,0.013073977723417477,0.07354850465609034
6.6000000000000005,2.0,0.013008030639932708,0.07345397178606766
6.61,2.0,0.012942348467522704,0.07335963340329964
6.62,2.0,0.012876929865172904,0.07326548906022855
6.63,2.0,0.01281177349998725,0.07317153830939031
6.640000000000001,2.0,0.012746878047132565,0.07307778070343172
6.65,2.0,0.01268224218978334,0.07298421579512719
6.66,2.0,0.01261786461906689,0.07289084313739538
6.67,2.0,0.012553744034008949,0.07279766228331547
6.68,2.0,0.012489879141479676,0.07270467278614322
6.69,2.0,0.012426268656140023,0.07261187419932671
6.7,2.0,0.012362911300388538,0.07251926607652182
6.71,2.0,0.01229980580430852,0.07242684797160745
6.72,2.0,0.012236950905615588,0.07233461943870048
6.73,2.0,0.01217434534960563,0.0722425800321705
6.74,2.0,0.012111987889103172,0.0721507293066543
6.75,2.0,0.01204987728441003,0.07205906681706996
6.76,2.0,0.011988012303254454,0.07196759211863091
6.7700000000000005,2.0,0.011926391720740566,0.07187630476685965
6.78,2.0,0.01186501431929824,0.0717852043176012
6.79,2.0,0.01180387888863326,0.07169429032703636
6.8,2.0,0.011742984225677931,0.0716035623516947
6.8100000000000005,2.0,0.011682329134542008,0.07151301994846739
6.82,2.0,0.011621912426464017,0.07142266267461975
6.83,2.0,0.01156173291976288,0.07133249008780354
6.84,2.0,0.01150178943978995,0.07124250174606919
6.8500000000000005,2.0,0.011442080818881388,0.07115269720787755
6.86,2.0,0.011382605896310877,0.07106307603211172
6.87,2.0,0.011323363518242683,0.07097363777808849
6.88,2.0,0.011264352537685067,0.07088438200556955
6.890000000000001,2.0,0.011205571814444048,0.07079530827477264
6.9,2.0,0.011147020215077503,0.07070641614638241
6.91,2.0,0.011088696612849586,0.07061770518156106
6.92,2.0,0.011030599887685497,0.07052917494195879
6.93,2.0,0.010972728926126584,0.07044082498972416
6.94,2.0,0.010915082621285781,0.07035265488751415
6.95,2.0,0.010857659872803361,0.070264664198504
6.96,2.0,0.010800459586803009,0.07017685248639703
6.97,2.0,0.010743480675848231,0.07008921931543413
6.98,2.0,0.010686722058899074,0.0700017642504031
6.99,2.0,0.010630182661269185,0.06991448685664785
7.0,2.0,0.010573861414583151,0.0698273867000774
7.01,2.0,0.010517757256734164,0.06974046334717478
7.0200000000000005,2.0,0.010461869131842008,0.06965371636500553
7.03,2.0,0.010406195990211363,0.06956714532122639
7.04,2.0,0.010350736788290365,0.0694807497840935
7.05,2.0,0.010295490488629527,0.06939452932247063
7.0600000000000005,2.0,0.010240456059840917,0.06930848350583714
7.07,2.0,0.010185632476557686,0.0692226119042959
7.08,2.0,0.01013101871939382,0.06913691408858094
7.09,2.0,0.010076613774904254,0.06905138963006498
7.1000000000000005,2.0,0.010022416635545237,0.06896603810076682
7.11,2.0,0.009968426299635017,0.06888085907335867
7.12,2.0,0.009914641771314776,0.06879585212117313
7.13,2.0,0.009861062060509873,0.06871101681821018
7.140000000000001,2.0,0.009807686182891377,0.068626352739144
7.15,2.0,0.009754513159837884,0.06854185945932964
7.16,2.0,0.009701542018397567,0.06845753655480953
7.17,2.0,0.009648771791250553,0.06837338360231984
7.18,2.0,0.009596201516671574,0.06828940017929683
7.19,2.0,0.009543830238492838,0.06820558586388284
7.2,2.0,0.009491657006067248,0.06812194023493241
7.21,2.0,0.009439680874231813,0.06803846287201806
7.22,2.0,0.00938790090327137,0.06795515335543605
7.23,2.0,0.009336316158882571,0.06787201126621198
7.24,2.0,0.009284925712138114,0.06778903618610631
7.25,2.0,0.009233728639451233,0.06770622769761966
7.26,2.0,0.00918272402254047,0.06762358538399814
7.2700000000000005,2.0,0.009131910948394667,0.06754110882923837
7.28,2.0,0.009081288509238259,0.0674587976180926
7.29,2.0,0.009030855802496775,0.06737665133607353
7.3,2.0,0.008980611930762605,0.06729466956945905
7.3100000000000005,2.0,0.008930556001761026,0.06721285190529706
7.32,2.0,0.008880687128316479,0.0671311979314099
7.33,2.0,0.008831004428319049,0.06704970723639882
7.34,2.0,0.00878150702469123,0.06696837940964837
7.3500000000000005,2.0,0.00873219404535493,0.06688721404133056
7.36,2.0,0.008683064623198688,0.06680621072240912
7.37,2.0,0.008634117896045143,0.06672536904464339
7.38,2.0,0.008585353006618746,0.06664468860059235
7.390000000000001,2.0,0.008536769102513692,0.06656416898361837
7.4,2.0,0.008488365336162092,0.06648380978789109
7.41,2.0,0.008440140864802378,0.06640361060839085
7.42,2.0,0.008392094850447916,0.06632357104091244
7.43,2.0,0.008344226459855875,0.06624369068206837
7.44,2.0,0.008296534864496295,0.06616396912929236
7.45,2.0,0.008249019240521415,0.06608440598084256
7.46,2.0,0.00820167876873515,0.06600500083580471
7.47,2.0,0.008154512634562879,0.06592575329409522
7.48,2.0,0.008107520028021377,0.06584666295646424
7.49,2.0,0.008060700143689021,0.0657677294244985
7.5,2.0,0.00801405218067615,0.06568895230062417
7.51,2.0,0.007967575342595689,0.06561033118810965
7.5200000000000005,2.0,0.007921268837533963,0.06553186569106813
7.53,2.0,0.007875131878021722,0.06545355541446031
7.54,2.0,0.007829163681005379,0.0653753999640968
7.55,2.0,0.007783363467818443,0.06529739894664063
7.5600000000000005,2.0,0.007737730464153164,0.06521955196960952
7.57,2.0,0.0076922639000324014,0.06514185864137823
7.58,2.0,0.007646963009781648,0.06506431857118071
7.59,2.0,0.007601827032001303,0.06498693136911225
7.6000000000000005,2.0,0.007556855209539101,0.06490969664613154
7.61,2.0,0.007512046789462794,0.06483261401406266
7.62,2.0,0.0074674010230329465,0.06475568308559694
7.63,2.0,0.007422917165676014,0.06467890347429486
7.640000000000001,2.0,0.0073785944769575494,0.06460227479458783
7.65,2.0,0.007334432220555642,0.06452579666177985
7.66,2.0,0.007290429664234505,0.06444946869204919
7.67,2.0,0.007246586079818298,0.06437329050244996
7.68,2.0,0.007202900743165098,0.0642972617109136
7.69,2.0,0.007159372934141071,0.06422138193625038
7.7,2.0,0.007116001936594852,0.06414565079815074
7.71,2.0,0.007072787038332042,0.06407006791718663
7.72,2.0,0.007029727531089963,0.06399463291481279
7.73,2.0,0.006986822710512537,0.06391934541336793
7.74,2.0,0.006944071876125379,0.06384420503607592
7.75,2.0,0.006901474331311036,0.06376921140704682
7.76,2.0,0.006859029383284425,0.06369436415127798
7.7700000000000005,2.0,0.006816736343068446,0.06361966289465497
7.78,2.0,0.00677459452546975,0.06354510726395252
7.79,2.0,0.006732603249054692,0.06347069688683539
7.8,2.0,0.006690761836125447,0.06339643139185917
7.8100000000000005,2.0,0.006649069612696305,0.06332231040847108
7.82,2.0,0.006607525908470141,0.06324833356701068
7.83,2.0,0.006566130056815008,0.06317450049871044
7.84,2.0,0.006524881394740957,0.06310081083569646
7.8500000000000005,2.0,0.006483779262876964,0.063027264210989
7.86,2.0,0.006442823005448076,0.062953860258503
7.87,2.0,0.00640201197025266,0.06288059861304847
7.88,2.0,0.006361345508639863,0.06280747891033102
7.890000000000001,2.0,0.006320822975487187,0.06273450078695217
7.9,2.0,0.006280443729178278,0.0626616638804097
7.91,2.0,0.006240207131580797,0.0625889678290979
7.92,2.0,0.006200112548024517,0.06251641227230784
7.930000000000001,2.0,0.006160159347279534,0.06244399685022756
7.94,2.0,0.006120346901534643,0.06237172120394221
7.95,2.0,0.006080674586375866,0.06229958497543416
7.96,2.0,0.006041141780765124,0.06222758780758312
7.97,2.0,0.006001747867019077,0.06215572934416609
7.98,2.0,0.005962492230788075,0.06208400922985738
7.99,2.0,0.005923374261035323,0.062012427110228585
8.0,2.0,0.0058843933500161046,0.061940982631748465
8.01,2.0,0.005845548893257228,0.06186967544178286
8.02,2.0,0.005806840289536571,0.06179850518859446
8.03,2.0,0.005768266940862785,0.06172747152134266
8.040000000000001,2.0,0.005729828252455139,0.06165657409008328
8.05,2.0,0.005691523632723523,0.06158581254576836
8.06,2.0,0.005653352493248532,0.06151518654024578
8.07,2.0,0.005615314248761762,0.06144469572625895
8.08,2.0,0.005577408317126201,0.061374339757446425
8.09,2.0,0.005539634119316764,0.06130411828834152
8.1,2.0,0.005501991079400967,0.06123403097437185
8.11,2.0,0.005464478624519744,0.06116407747185885
8.120000000000001,2.0,0.00542709618486836,0.06109425743801727
8.13,2.0,0.005389843193677535,0.061024570530954676
8.14,2.0,0.00535271908719459,0.06095501640967083
8.15,2.0,0.005315723304664829,0.06088559473405715
8.16,2.0,0.005278855288312972,0.06081630516489601
8.17,2.0,0.005242114483324775,0.060747147363860145
8.18,2.0,0.005205500337828732,0.06067812099351198
8.19,2.0,0.005169012302877935,0.060609225717302866
8.2,2.0,0.005132649832432039,0.06054046119957235
8.21,2.0,0.005096412383339362,0.06047182710554745
8.22,2.0,0.005060299415319126,0.060403323101341846
8.23,2.0,0.005024310390943768,0.06033494885395502
8.24,2.0,0.004988444775621438,0.06026670403127147
8.25,2.0,0.004952702037578558,0.060198588302059826
8.26,2.0,0.0049170816478425645,0.06013060133597192
8.27,2.0,0.004881583080224703,0.06006274280354192
8.28,2.0,0.004846205811302995,0.05999501237618534
8.290000000000001,2.0,0.0048109493204052944,0.05992740972619812
8.3,2.0,0.00477581308959248,0.05985993452675565
8.31,2.0,0.0047407966036417115,0.059792586451911635
8.32,2.0,0.004705899350029889,0.05972536517659726
8.33,2.0,0.004671120818917146,0.05965827037661995
8.34,2.0,0.004636460503130493,0.05959130172866243
8.35,2.0,0.004601917898147575,0.05952445891028154
8.36,2.0,0.004567492502080528,0.05945774159990717
8.370000000000001,2.0,0.004533183815659931,0.05939114947684108
8.38,2.0,0.004498991342218937,0.05932468222125581
8.39,2.0,0.004464914587677413,0.059258339514193445
8.4,2.0,0.0044309530605262494,0.05919212103756442
8.41,2.0,0.004397106271811786,0.05912602647414632
8.42,2.0,0.004363373735120308,0.05906005550758269
8.43,2.0,0.004329754966562658,0.0589942078223817
8.44,2.0,0.00429624948475898,0.05892848310391495
8.45,2.0,0.004262856810823525,0.058862881038416165
8.46,2.0,0.004229576468349586,0.058797401312979836
8.47,2.0,0.004196407983394547,0.05873204361556002
8.48,2.0,0.0041633508844649975,0.05866680763496887
8.49,2.0,0.004130404702501969,0.058601693060875405
8.5,2.0,0.004097568970866283,0.05853669958380406
8.51,2.0,0.004064843225323984,0.05847182689513335
8.52,2.0,0.00403222700403186,0.058407074687094426
8.53,2.0,0.003999719847523095,0.05834244265276973
8.540000000000001,2.0,0.003967321298692977,0.0582779304860915
8.55,2.0,0.003935030902784754,0.05821353788184041
8.56,2.0,0.003902848207375523,0.05814926453564403
8.57,2.0,0.003870772762362269,0.05808511014397542
8.58,2.0,0.003838804119947967,0.05802107440415162
8.59,2.0,0.0038069418346277947,0.05795715701433217
8.6,2.0,0.0037751854631754276,0.05789335767351759
8.61,2.0,0.003743534564629429,0.05782967608154788
8.620000000000001,2.0,0.0037119887002797325,0.057766111939101
8.63,2.0,0.003680547433654231,0.05770266494769129
8.64,2.0,0.003649210330505419,0.057639334809667916
8.65,2.0,0.0036179769587971525,0.05757612122821339
8.66,2.0,0.0035868468886915074,0.05751302390734185
8.67,2.0,0.0035558196925356863,0.0574500425518976
8.68,2.0,0.003524894944849062,0.057387176867553444
8.69,2.0,0.0034940722223102726,0.05732442656080911
8.700000000000001,2.0,0.003463351103744404,0.05726179133898961
8.71,2.0,0.003432731170110302,0.05719927091024366
8.72,2.0,0.003402212004487893,0.05713686498354194
8.73,2.0,0.0033717931920656664,0.057074573268675564
8.74,2.0,0.003341474320128184,0.05701239547625435
8.75,2.0,0.0033112549780437133,0.05695033131770517
8.76,2.0,0.0032811347572519207,0.056888380505270314
8.77,2.0,0.0032511132512516405,0.056826542752005764
8.78,2.0,0.0032211900555887533,0.05676481777177949
8.790000000000001,2.0,0.0031913647678441163,0.05670320527926981
8.8,2.0,0.003161636987621607,0.05664170498996367
8.81,2.0,0.0031320063165361936,0.05658031662015485
8.82,2.0,0.0031024723582021452,0.056519039886942374
8.83,2.0,0.003073034718221276,0.05645787450822866
8.84,2.0,0.003043693004171296,0.056396820202717864
8.85,2.0,0.0030144468255942185,0.056335876689914105
8.86,2.0,0.002985295793984854,0.05627504369011973
8.870000000000001,2.0,0.0029562395227793773,0.056214320924433514
8.88,2.0,0.002927277627343994,0.05615370811474898
8.89,2.0,0.00289840972496362,0.056093204983752545
8.9,2.0,0.0028696354348307133,0.056032811254921815
8.91,2.0,0.002840954378034124,0.05597252665252375
8.92,2.0,0.002812366177548034,0.05591235090161291
8.93,2.0,0.002783870458220993,0.055852283728029674
8.94,2.0,0.002755466846764981,0.055792324858398384
8.950000000000001,2.0,0.0027271549717445805,0.05573247402012563
8.96,2.0,0.0026989344635662185,0.05567273094139839
8.97,2.0,0.0026708049544674436,0.05561309535118223
8.98,2.0,0.0026427660785063142,0.055553566979219454
8.99,2.0,0.0026148174715508424,0.05549414555602736
9.0,2.0,0.0025869587712684977,0.05543483081289636
9.01,2.0,0.00255918961711579,0.055375622481888154
9.02,2.0,0.0025315096503279243,0.055316520295833914
9.03,2.0,0.002503918513908513,0.055257523988332446
9.040000000000001,2.0,0.002476415852619347,0.055198633293748314
9.05,2.0,0.002449001312970287,0.05513984794721012
9.06,2.0,0.0024216745432091295,0.055081167684608454
9.07,2.0,0.002394435193311622,0.05502259224259421
9.08,2.0,0.0023672829149715075,0.05496412135857667
9.09,2.0,0.0023402173615906354,0.05490575477072168
9.1,2.0,0.0023132381882691325,0.054847492217949705
9.11,2.0,0.0022863450517956615,0.054789333439934085
9.120000000000001,2.0,0.0022595376106377078,0.05473127817709907
9.13,2.0,0.0022328155249319794,0.05467332617061805
9.14,2.0,0.0022061784564747964,0.05461547716241158
9.15,2.0,0.0021796260687126185,0.05455773089514559
9.16,2.0,0.0021531580267325867,0.05450008711222946
9.17,2.0,0.0021267739972531422,0.05444254555781418
9.18,2.0,0.002100473648614708,0.05438510597679045
9.19,2.0,0.0020742566507704237,0.05432776811478684
9.200000000000001,2.0,0.0020481226752769384,0.05427053171816781
9.21,2.0,0.002022071395285295,0.054213396534031955
9.22,2.0,0.001996102485531811,0.05415636231021006
9.23,2.0,0.0019702156223290724,0.05409942879526317
9.24,2.0,0.0019444104835569754,0.05404259573848079
9.25,2.0,0.0019186867486538058,0.05398586288987893
9.26,2.0,0.0018930440986073915,0.05392923000019826
9.27,2.0,0.0018674822159463183,0.053872696820902205
9.28,2.0,0.0018420007847311792,0.053816263104175026
9.290000000000001,2.0,0.001816599490545901,0.05375992860291999
9.3,2.0,0.0017912780204891328,0.053703693070757445
9.31,2.0,0.0017660360631656538,0.05364755626202288
9.32,2.0,0.0017408733086778708,0.05359151793176514
9.33,2.0,0.0017157894486173597,0.053535577835744426
9.34,2.0,0.001690784176056463,0.053479735730430474
9.35,2.0,0.0016658571855399295,0.05342399137300062
9.36,2.0,0.001641008173076628,0.05336834452133795
9.370000000000001,2.0,0.0016162368361312945,0.05331279493402934
9.38,2.0,0.0015915428736163486,0.05325734237036363
9.39,2.0,0.0015669259858837469,0.05320198659032971
9.4,2.0,0.0015423858747168997,0.0531467273546146
9.41,2.0,0.0015179222433226308,0.05309156442460159
9.42,2.0,0.0014935347963232028,0.053036497562368334
9.43,2.0,0.0014692232397483765,0.052981526530684976
9.44,2.0,0.0014449872810275279,0.052926651093012214
9.450000000000001,2.0,0.0014208266289818159,0.05287187101349947
9.46,2.0,0.001396740993816415,0.05281718605698297
9.47,2.0,0.001372730087112757,0.052762595988983835
9.48,2.0,0.0013487936218208557,0.05270810057570625
9.49,2.0,0.001324931312251687,0.0526536995840355
9.5,2.0,0.0013011428740695794,0.05259939278153617
9.51,2.0,0.0012774280242846914,0.052545179936450206
9.52,2.0,0.0012537864812455172,0.05249106081769503
9.53,2.0,0.0012302179646314349,0.05243703519486168
9.540000000000001,2.0,0.00120672219544532,0.05238310283821293
9.55,2.0,0.0011832988960062021,0.052329263518681404
9.56,2.0,0.0011599477899419406,0.05227551700786769
9.57,2.0,0.0011366686021819811,0.052221863078038486
9.58,2.0,0.00111346105895015,0.052168301502124675
9.59,2.0,0.0010903248877574745,0.05211483205371951
9.6,2.0,0.0010672598173950736,0.052061454507076735
9.61,2.0,0.0010442655779270798,0.05200816863710868
9.620000000000001,2.0,0.0010213419006835972,0.051954974219384394
9.63,2.0,0.0009984885182537408,0.05190187103012785
9.64,2.0,0.000975705164478665,0.051848858846216005
9.65,2.0,0.0009529915744446796,0.05179593744517693
9.66,2.0,0.000930347484476386,0.05174310660518802
9.67,2.0,0.0009077726321298744,0.05169036610507408
9.68,2.0,0.0008852667561859458,0.05163771572430552
9.69,2.0,0.0008628295966433833,0.05158515524299642
9.700000000000001,2.0,0.0008404608947122662,0.05153268444190273
9.71,2.0,0.0008181603928073438,0.051480303102420466
9.72,2.0,0.0007959278345413984,0.05142801100658377
9.73,2.0,0.0007737629647187143,0.051375807937063124
9.74,2.0,0.0007516655293285431,0.05132369367716348
9.75,2.0,0.0007296352755386269,0.05127166801082246
9.76,2.0,0.0007076719516887602,0.05121973072260847
9.77,2.0,0.0006857753072843924,0.051167881597718894
9.78,2.0,0.0006639450929902612,0.05111612042197825
9.790000000000001,2.0,0.0006421810606240765,0.05106444698183636
9.8,2.0,0.0006204829631502532,0.051012861064366574
9.81,2.0,0.0005988505546736442,0.05096136245726384
9.82,2.0,0.0005772835904333561,0.05090995094884297
9.83,2.0,0.0005557818267965795,0.05085862632803682
9.84,2.0,0.00053434502125246,0.05080738838439437
9.85,2.0,0.0005129729324060177,0.05075623690807909
9.86,2.0,0.0004916653199720911,0.050705171689866955
9.870000000000001,2.0,0.0004704219447693164,0.05065419252114474
9.88,2.0,0.00044924256871417545,0.05060329919390819
9.89,2.0,0.00042812695481503165,0.050552491500760216
9.9,2.0,0.00040707486716623633,0.0505017692349091
9.91,2.0,0.0003860860709422658,0.05045113219016669
9.92,2.0,0.00036516033239189136,0.050400580160946604
9.93,2.0,0.00034429741883237804,0.050350112942262486
9.94,2.0,0.0003234970986437357,0.05029973032972615
9.950000000000001,2.0,0.0003027591412629898,0.05024943211954585
9.96,2.0,0.00028208331717850295,0.05019921810852451
9.97,2.0,0.00026146939792430333,0.05014908809405788
9.98,2.0,0.00024091715607448742,0.05009904187413283
9.99,2.0,0.0002204263652376205,0.05004907924732555
10.0,2.0,0.00019999680005119936,0.0499992000127998
10.01,2.0,0.0001796282361761292,0.04994940397030511
10.02,2.0,0.00015932045029124286,0.04989969092017508
10.03,2.0,0.00013907322008785492,0.04985006066332558
10.040000000000001,2.0,0.0001188863242643435,0.04980051300125298
10.05,2.0,9.875954252077941e-05,0.049751047736032505
10.06,2.0,7.869265555355712e-05,0.04970166467031634
10.07,2.0,5.8685445050094046e-05,0.049652363607331974
10.08,2.0,3.873769368354417e-05,0.04960314435088049
10.09,2.0,1.8849185107539657e-05,0.04955400670533475
10.1,2.0,-9.802960490202442e-07,0.0495049504756377
10.11,2.0,-2.0750964187168294e-05,0.049455975467300684
10.120000000000001,2.0,-4.046303274301495e-05,0.04940708148640164
10.13,2.0,-6.011671419287378e-05,0.04935826833958344
10.14,2.0,-7.971222005836212e-05,0.04930953583405215
10.15,2.0,-9.924976091147091e-05,0.0492608837775753
10.16,2.0,-0.00011872954637957793,0.04921231197848023
10.17,2.0,-0.0001381517851504672,0.04916382024565231
10.18,2.0,-0.00015751668497729227,0.04911540838853329
10.19,2.0,-0.00017682445268351823,0.04906707621711959
10.200000000000001,2.0,-0.0001960752941678442,0.049018823541960584
10.21,2.0,-0.0002152694144090624,0.04897065017415695
10.22,2.0,-0.0002344070174709387,0.04892255592535894
10.23,2.0,-0.000253488306507017,0.04887454060776474
10.24,2.0,-0.0002725134837654267,0.04882660403411874
10.25,2.0,-0.00029148275059363333,0.048778746017709866
10.26,2.0,-0.00031039630744318875,0.04873096637236998
10.27,2.0,-0.0003292543538744391,0.048683264912472116
10.28,2.0,-0.000348057088561193,0.04863564145292887
10.290000000000001,2.0,-0.00036680470929539014,0.04858809580919071
10.3,2.0,-0.0003854974129917094,0.04854062779724439
10.31,2.0,-0.00040413539569217886,0.04849323723361119
10.32,2.0,-0.0004227188525707336,0.048445923935345324
10.33,2.0,-0.0004412479779377731,0.04839868772003231
10.34,2.0,-0.0004597229652446577,0.04835152840578732
10.35,2.0,-0.0004781440070882037,0.04830444581125351
10.36,2.0,-0.0004965112952151487,0.04825743975560043
10.370000000000001,2.0,-0.0005148250205265835,0.048210510058522366
10.38,2.0,-0.0005330853730823432,0.048163656540236736
10.39,2.0,-0.0005512925421054214,0.04811687902148245
10.4,2.0,-0.0005694467159862947,0.04807017732351831
10.41,2.0,-0.0005875480822872685,0.0480235512681214
10.42,2.0,-0.0006055968277467802,0.047977000677585424
10.43,2.0,-0.0006235931382836674,0.047930525374719195
10.44,2.0,-0.000641537199001424,0.04788412518284495
10.450000000000001,2.0,-0.000659429194192445,0.0478377999257968
10.46,2.0,-0.0006772693073421926,0.04779154942791912
10.47,2.0,-0.0006950577211334072,0.04774537351406497
10.48,2.0,-0.000712794617450247,0.04769927200959449
10.49,2.0,-0.000730480177382415,0.047653244740373364
10.5,2.0,-0.0007481145812292613,0.04760729153277116
10.51,2.0,-0.0007656980085038695,0.04756141221365986
10.52,2.0,-0.0007832306379371059,0.04751560661041223
10.53,2.0,-0.0008007126474816517,0.04746987455090025
10.540000000000001,2.0,-0.000818144214316014,0.04742421586349359
10.55,2.0,-0.0008355255148484987,0.04737863037705805
10.56,2.0,-0.0008528567247211897,0.04733311792095396
10.57,2.0,-0.0008701380188138706,0.0472876783250347
10.58,2.0,-0.0008873695712479423,0.04724231141964509
10.59,2.0,-0.0009045515553903195,0.04719701703561992
10.6,2.0,-0.0009216841438572917,0.047151795004282335
10.61,2.0,-0.0009387675085183726,0.0471066451574424
10.620000000000001,2.0,-0.0009558018205001225,0.04706156732739548
10.63,2.0,-0.0009727872501899413,0.047016561346920754
10.64,2.0,-0.000989723967239863,0.04697162704927975
10.65,2.0,-0.0010066121405702979,0.04692676426821471
10.66,2.0,-0.0010234519383737675,0.046881972837947206
10.67,2.0,-0.001040243528118631,0.046837252593176525
10.68,2.0,-0.0010569870765527528,0.04679260336907826
10.69,2.0,-0.0010736827497071888,0.046748025001302755
10.700000000000001,2.0,-0.0010903307128998345,0.04670351732597361
10.71,2.0,-0.001106931130739034,0.04665908017968623
10.72,2.0,-0.0011234841671272074,0.046614713399506305
10.73,2.0,-0.0011399899852644196,0.04657041682296835
10.74,2.0,-0.001156448747651955,0.04652619028807419
10.75,2.0,-0.0011728606160958434,0.04648203363329153
10.76,2.0,-0.0011892257517104063,0.04643794669755248
10.77,2.0,-0.0012055443149217363,0.04639392932025206
10.78,2.0,-0.0012218164654711873,0.04634998134124676
10.790000000000001,2.0,-0.0012380423624188434,0.04630610260085307
10.8,2.0,-0.001254222164146939,0.046262292939846086
10.81,2.0,-0.0012703560283633063,0.04621855219945796
10.82,2.0,-0.001286444112104762,0.04617488022137655
10.83,2.0,-0.0013024865717404836,0.046131276847743895
10.84,2.0,-0.0013184835629753838,0.046087741921154855
10.85,2.0,-0.0013344352408534526,0.046044275284655635
10.86,2.0,-0.0013503417597610686,0.04600087678174238
10.870000000000001,2.0,-0.0013662032734303216,0.04595754625635973
10.88,2.0,-0.001382019934942273,0.04591428355289941
10.89,2.0,-0.0013977918967302543,0.045871088516198824
10.9,2.0,-0.0014135193105830838,0.04582796099153963
10.91,2.0,-0.0014292023276483241,0.045784900824646334
10.92,2.0,-0.0014448410984354615,0.04574190786168488
10.93,2.0,-0.0014604357728191263,0.04569898194926128
10.94,2.0,-0.0014759865000422547,0.04565612293442021
10.950000000000001,2.0,-0.0014914934287192372,0.04561333066464356
10.96,2.0,-0.0015069567068390667,0.045570604987849164
10.97,2.0,-0.001522376481768455,0.0455279457523893
10.98,2.0,-0.0015377529002549358,0.04548535280704938
10.99,2.0,-0.001553086108429943,0.04544282600104654
11.0,2.0,-0.0015683762518118871,0.04540036518402832
11.01,2.0,-0.0015836234753091915,0.04535797020607123
11.02,2.0,-0.001598827923223329,0.04531564091767944
11.03,2.0,-0.0016139897392518472,0.0452733771697834
11.040000000000001,2.0,-0.0016291090664913486,0.04523117881373848
11.05,2.0,-0.0016441860474404708,0.04518904570132367
11.06,2.0,-0.0016592208240028654,0.04514697768474014
11.07,2.0,-0.0016742135374901356,0.04510497461660997
11.08,2.0,-0.0016891643286247604,0.045063036349974814
11.09,2.0,-0.0017040733375430104,0.045021162738294526
11.1,2.0,-0.0017189407037978494,0.044979353635445855
