alpha_odd_loop,beta_even_loop,r_eff,u_eff,r_coex,r_daughter_spinodal,class
1.2,14.0,2.8,-86.0,4.815104166666667,6.420138888888889,daughter_global_parent_metastable
1.4000000000000001,14.0,2.5999999999999996,-86.0,4.815104166666667,6.420138888888889,daughter_global_parent_metastable
1.6,14.0,2.4,-86.0,4.815104166666667,6.420138888888889,daughter_global_parent_metastable
1.8,14.0,2.2,-86.0,4.815104166666667,6.420138888888889,daughter_global_parent_metastable
2.0,14.0,2.0,-86.0,4.815104166666667,6.420138888888889,daughter_global_parent_metastable
2.2,14.0,1.7999999999999998,-86.0,4.815104166666667,6.420138888888889,daughter_global_parent_metastable
2.4,14.0,1.6,-86.0,4.815104166666667,6.420138888888889,daughter_global_parent_metastable
2.6,14.0,1.4,-86.0,4.815104166666667,6.420138888888889,daughter_global_parent_metastable
2.8000000000000003,14.0,1.1999999999999997,-86.0,4.815104166666667,6.420138888888889,daughter_global_parent_metastable
3.0,14.0,1.0,-86.0,4.815104166666667,6.420138888888889,daughter_global_parent_metastable
3.2,14.0,0.7999999999999998,-86.0,4.815104166666667,6.420138888888889,daughter_global_parent_metastable
3.4,14.0,0.6000000000000001,-86.0,4.815104166666667,6.420138888888889,daughter_global_parent_metastable
3.6,14.0,0.3999999999999999,-86.0,4.815104166666667,6.420138888888889,daughter_global_parent_metastable
3.8000000000000003,14.0,0.19999999999999973,-86.0,4.815104166666667,6.420138888888889,daughter_global_parent_metastable
4.0,14.0,0.0,-86.0,4.815104166666667,6.420138888888889,parent_unstable
4.2,14.0,-0.20000000000000018,-86.0,4.815104166666667,6.420138888888889,parent_unstable
4.4,14.0,-0.40000000000000036,-86.0,4.815104166666667,6.420138888888889,parent_unstable
